1999 Feb 11," Pluto moves further away from the sun than Neptune regaining its status as solar system's outermost planet, a title it will retain for 228 years"
1999 Feb 12, US President Bill Clinton acquitted by the Senate in his impeachment trial
1999 Feb 12, Scientists warn about harmful impacts on health of genetically modified (GM) food
1999 Feb 14, 41st Daytona 500: Jeff Gordon wins; first Daytona 500 pole sitter to win the race since Bill Elliott in 1987
1999 Feb 14," 30th NAACP Image Awards: ""How Stella Got Her Groove Back"" wins Outstanding Motion Picture"
1999 Feb 15," Wayne Gretzky records 5 assists in NY Rangers' 7-4 win over the Predators; takes a 1,000 point lead over Gordie Howe in all time NHL scoring lead; Gretzky's only appearance in Nashville"
1999 Feb 15," Abdullah Öcalan, leader of the PKK (Kurdistan Workers Party, widely recognized as terrorist organization), was arrested in Kenya."
1999 Feb 15," 7th ESPY Awards: Mark McGwire, Chamique Holdsclaw win"
1999 Feb 16," O.J. Simpson's 1968 Heisman Trophy is sold for $230,000 to help settle a $33.5 million civil judgement against Simpson for the deaths of his ex-wife and her friend"
1999 Feb 16," Across Europe, Kurdish rebels take over embassies and hold hostages after Turkey arrested one of their rebel leaders, Abdullah Öcalan."
1999 Feb 20, Toronto Maple Leafs play their first NHL home game at Air Canada Centre; Steve Thomas scores overtime winner in a 3-2 victory over the Montreal Canadiens
1999 Feb 21, Lahore Declaration signed between India's Atal Bihari Vajpayee and Pakistan's Navaz Sharif on use of nuclear weapons
1999 Feb 23," Kurdish rebel leader Abdullah Öcalan is charged with treason in Ankara, Turkey"
1999 Feb 23," An avalanche destroys the Austrian village of Galtür, killing 31"
1999 Feb 23, Hip Hop artist Eminem releases his first major record album 'The Slim Shady LP' (Grammy 2000 - Rap album)
1999 Feb 23," British TV drama ""Queer as Folk"" written by Russell T. Davies, starring Aidan Gillen, Craig Kelly and Charlie Hunnam premieres on Channel 4"
1999 Feb 24," The State of Arizona executes Karl LaGrand, a German national involved in an armed robbery, in spite of Germany's legal action to attempt to save him."
1999 Feb 24," A China Southern Airlines Tupolev TU-154 airliner crashes on approach to Wenzhou airport in eastern the People's Republic of China, killing 61."
1999 Feb 24," 41st Grammy Awards: My Heart Will Go On (Love Theme From Titanic), Lauryn Hill wins"
1999 Feb 26, 15th Soap Opera Digest Awards - General Hospital wins
1999 Feb 27, Olusegun Obasanjo becomes Nigeria's first elected president since mid-1983
1999 Feb 27, Korea International School is founded by Soon-Il Chung
1999 Feb 27, Aston Villa are the last Premier League team to play a match with an all-English starting XI in a 4-1 defeat by Coventry
1999 Mar 1,"Daryll Cullinan scores South African cricket record 275no in the drawn 1st Test against New Zealand at Eden Park, Auckland; Gary Kirsten 128"
1999 Mar 3,"""Fortunate"" single by Maxwell is released (Billboard Music Award Best R&B Single of the Year)"
1999 Mar 5,Paul Okalik is elected first Premier of Nunavut
1999 Mar 6,"20th Big East Men's Basketball Tournament: Connecticut beats St. John's, 82-63"
1999 Mar 7,"46th ACC Men's Basketball Tournament: #1 Duke beats #15 North Carolina, 96-73"
1999 Mar 7,"40th SEC Men's Basketball Tournament: Kentucky beats Arkansas, 76-63"
1999 Mar 8,The Supreme Court of the United States upholds the murder convictions of Timothy McVeigh for the Oklahoma City bombing.
1999 Mar 11, Infosys becomes the first Indian company listed on the NASDAQ stock exchange.
1999 Mar 12," Former Warsaw Pact members the Czech Republic, Hungary and Poland join NATO."
1999 Mar 20," Legoland, California, the first Legoland outside of Europe, opens in Carlsbad, California"
1999 Mar 20," 19th Golden Raspberry Awards: An Alan Smithee Film ""Burn Hollywood Burn"" wins"
1999 Mar 21, Bertrand Piccard and Brian Jones become the first to circumnavigate the Earth in a hot air balloon.
1999 Mar 21," 71st Academy Awards: ""Shakespeare in Love"", Roberto Benigni & Gwyneth Paltrow win"
1999 Mar 22," ""Amazed"" single released by Lonestar (Billboard Song of the Year 1999)"
1999 Mar 23, Gunmen assassinate Paraguay's Vice President Luis María Argaña
1999 Mar 23," ""Livin' la Vida Loca"" sung by Ricky Martin released - goes on to sell over 8 million copies"
1999 Mar 24," Kosovo War: NATO commences air bombardment against Yugoslavia, marking the first time NATO has attacked a sovereign country."
1999 Mar 24, Mont Blanc Tunnel Fire: 39 people die when a Belgian transport truck carrying flour and margarine caught fire in the Mont Blanc Tunnel.
1999 Mar 24," ""The Matrix"" film written and directed by The Wachowskis, starring Keanu Reeve, Lawrence Fishburne and Carrie-Ann Moss premieres"
1999 Mar 25," 13th Soul Train Music Awards: Luther Vandross, R. Kelly & Lauryn Hill win"
1999 Mar 26," The ""Melissa worm"" infects Microsoft word processing and e-mail systems around the world."
1999 Mar 26, A jury in Michigan finds Dr. Jack Kevorkian guilty of second-degree murder for administering a lethal injection to a terminally ill man
1999 Mar 28," 18th NCAA Women's Basketball Championship: Purdue beats Duke, 62-45; Boilermakers' Ukari Figgs is named Most Outstanding Player"
1999 Mar 28," PGA Players Championship, TPC at Sawgrass: David Duval wins by 2 strokes from Scott Gump; Duval's father Bob wins Senior Tour's Emerald Coast Classic on the same day"
1999 Mar 28," Nabisco Championship Women's Golf, Mission Hills CC: 1992 champion Dottie Pepper wins the last of her 2 major titles, 6 strokes ahead of runner-up Meg Mallon"
1999 Mar 28," WrestleMania XV, First Union Center, Philadelphia, PA: 'Stone Cold' Steve Austin beats The Rock in no disqualification match for the WWF Heavyweight title"
1999 Mar 29," 61st NCAA Men's Basketball Championship: Connecticut beats Duke, 77-74; Huskies' first title in first title game"
1999 Mar 29," The Dow Jones Industrial Average closes at 10006.78 - above the 10,000 mark for the first time ever"
1999 Mar 31," ""10 Things I Hate About You"", a modernization of Shakespeare's The Taming of the Shrew, starring Julia Stiles and Heath Ledger, is released"
1999 Apr 1,Nunavut is established as a Canadian territory carved out of the eastern part of the Northwest Territories.
1999 Apr 1,"Detroit Pistons guard Joe Dumars becomes 10th player in NBA history to play 1,000 games with the same team and one of 8 to play 1,000 games with his only team; scores 18 points in 107-75 rout of Chicago Bulls"
1999 Apr 1,"Philadelphia 76ers head coach Larry Brown wins his 900th pro game with an 88-84 win over Miami Heat; Brown record: 671-547 NBA, 229-107 ABA, combined 900-654"
1999 Apr 4,Jack Ma founds Chinese internet company Alibaba
1999 Apr 4,"The Tradition Senior Men's Golf, GC at Desert Mountain: Graham Marsh of Australia wins his second Champions Tour major by 3 strokes from Larry Nelson"
1999 Apr 5,Two Libyans suspected of bringing down Pan Am flight 103 in 1988 are handed over for eventual trial in the Netherlands.
1999 Apr 7,The World Trade Organisation rules in favor of the United States in its long-running trade dispute with the European Union over bananas
1999 Apr 8,"Haryana Gana Parishad, a political party in the Indian state of Haryana, merges with the Indian National Congress."
1999 Apr 9,"Ibrahim Baré Maïnassara, President of Niger, is assassinated at the airport in Niamey, Niger"
1999 Apr 10," 152nd Grand National: Irish 10/1 shot Bobbyjo, ridden by jockey Paul Carberry wins by 10 lengths from Blue Charm"
1999 Apr 11," 63rd US Masters Tournament, Augusta National GC: José María Olazábal of Spain wins his second Masters title, 2 strokes ahead of Davis Love III and 3 from of Greg Norman"
1999 Apr 11," 52nd British Film and Television Awards (BAFTAS): ""Shakespeare in Love"" Best Film, Peter Weir Best Director"
1999 Apr 11," Neil Jenkins converts a Scott Gibbs try to give Wales a famous, 32-31 win over England at Wembley Stadium; allows Scotland to win final Five Nations Rugby Championship; reverts to 6 teams in 2000"
1999 Apr 12," US President Bill Clinton is cited for contempt of court for giving ""intentionally false statements"" in a sexual harassment civil lawsuit."
1999 Apr 14, NATO mistakenly bombs a convoy of ethnic Albanian refugees - Yugoslav officials say 75 people are killed.
1999 Apr 14," A severe hailstorm strikes Sydney, Australia causing A$1.7 billion in insured damages, the most costly natural disaster in Australian history."
1999 Apr 17, NFL Draft: University of Kentucky quarterback Tim Couch first pick by Cleveland Browns
1999 Apr 18," Wayne Gretzky plays his last game in the NHL, as his New York Rangers lose 2-1 to the Pittsburgh Penguins"
1999 Apr 18," PGA Seniors' Championship Men’s Golf, PGA National GC: Allen Doyle wins first of 4 Senior PGA major titles with a 2 stroke margin over runner-up Vicente Fernández of Argentina"
1999 Apr 19, The German Bundestag returns to Berlin.
1999 Apr 19, 103rd Boston Marathon: Joseph Chebet of Kenya takes men's title in 2:09:52; 3-peat for Fatuma Roba of Ethiopia in women's race in 2:23:25
1999 Apr 20," Columbine High School massacre: Eric Harris and Dylan Klebold kill 13 people and injure 24 others before committing suicide at Columbine High School, Colorado"
1999 Apr 22," Luis Garavito [The Beast, Tribilín], Colombian serial killer described as ""the world's worst serial killer"" (138-300+ victims) apprehended"
1999 Apr 29, Avala TV Tower near Belgrade is destroyed in NATO bombing of Yugoslavia
1999 Apr 30, Cambodia joins the Association of Southeast Asian Nations (ASEAN) bringing the total members to 10
1999 May 1,125th Kentucky Derby: Chris Antley wins aboard Charismatic for his second Derby victory (1991 on Strike The Gold)
1999 May 1,"Animated series ""SpongeBob SquarePants"", created by Stephen Hillenburg, debuts on Nickelodeon"
1999 May 2,"Panamanian election, 1999: Mireya Moscoso becomes the first woman to be elected President of Panama"
1999 May 2,John Elway announces his retirement from the NFL
1999 May 3,"Oklahoma City, Oklahoma is slammed by an F5 tornado killing forty-two people, injuring 665, and causing $1 billion in damage. The tornado was one of 66 from the 1999 Oklahoma tornado outbreak."
1999 May 3,"The Dow Jones Industrial Average closes above 11,000 for the first time in its history at 11,014.70."
1999 May 3,"World Snooker Championship, Crucible Theatre, Sheffield: Stephen Hendry of Scotland defeats Welshman Mark Williams, 18-11 for a record 7th world crown"
1999 May 4,"""The Mummy"" film directed by Stephen Sommers starring Brendan Fraser, Rachel Weisz and John Hannah premieres in the US"
1999 May 5,"34th Academy of Country Music Awards: Garth Brooks, Faith Hill & Tim McGraw win"
1999 May 7,"Kosovo War: In Federal Republic of Yugoslavia, three Chinese citizens are killed and 20 wounded when a NATO aircraft bombs the Chinese embassy in Belgrade"
1999 May 7,"In Guinea-Bissau, President João Bernardo Vieira is ousted in a military coup."
1999 May 7,Pope John Paul II travels to Romania becoming the first pope to visit a predominantly Eastern Orthodox country since the Great Schism in 1054.
1999 May 7,"Jury finds ""The Jenny Jones Show"" and Warner Bros. liable in death of Scott Amedure, after purposely deceiving Jonathan Schmitz to appear on a same-sex crush episode. Schmitz later kills Amedure, jury awards Amedure's family $25 million"
1999 May 8,Nancy Mace becomes the first female cadet to graduate from The Citadel military college.
1999 May 9,"45th British Academy Television Awards: ""Father Ted"" Best Comedy, ""The Cops"" Best Drama"
1999 May 12, Sir David Steel becomes the first Presiding Officer (speaker) of the modern Scottish Parliament.
1999 May 13, Carlo Azeglio Ciampi is elected 10th President of Italy
1999 May 15, 124th Preakness: Chris Antley wins aboard Charismatic for the second leg of an unsuccessful Triple Crown campaign
1999 May 18," ""Millennium"" 3rd studio album by the Backstreet Boys is released - one of the best-selling albums of all time, over 30 million copies sold"
1999 May 19," Star Wars: Episode I - The Phantom Menace, directed by George Lucas, starring Ewan McGregor, Natalie Portman and Liam Neeson is released in cinemas"
1999 May 19, Lazio of Italy win 39th European Cup Winner's Cup against Mallorca of Spain 2-1 in Birmingham
1999 May 19," Andrew Motion is appointed British Poet Laureate for 10 years, the first to request a definite term"
1999 May 21," All My Children star Susan Lucci finally wins a Daytime Emmy after being nominated 19 times, the longest period of unsuccessful nominations in television history"
1999 May 23," 52nd Cannes Film Festival: ""Rosetta"" directed by Jean-Pierre and Luc Dardenne wins the Palme d'Or"
1999 May 24, Venezuela enters the Antarctic Treaty System.
1999 May 25, The United States House of Representatives releases the Cox Report detailing People's Republic of China's nuclear espionage against the U.S. over prior two decades
1999 May 26, 7th UEFA Champions League Final: Manchester United beats Bayern Munich 2-1 at Barcelona
1999 May 27, The International Criminal Tribunal for the former Yugoslavia indicts Slobodan Milošević and four others for war crimes and crimes against humanity committed in Kosovo
1999 May 28," In Milan, Italy, after 22 years of restoration work, Leonardo da Vinci's masterpiece ""The Last Supper"" is put back on display"
1999 May 28, Two Swedish police officers are murdered with their own fire arms by the bank robbers Jackie Arklöv and Tony Olsson after a dramatic car chase
1999 May 29," Olusegun Obasanjo takes office as President of Nigeria, the first elected and civilian head of state in Nigeria after 16 years of military rule"
1999 May 29, Space Shuttle Discovery completes the first docking with the International Space Station.
1999 May 29," 44th Eurovision Song Contest: Charlotte Nilsson for Sweden wins singing ""Take Me to Your Heaven"" in Jerusalem"
1999 May 30, Indianapolis 500: Kenny Bräck wins in 3:15:51.182 (246.513 km/h)
1999 May 30," Super Rugby Final, Carisbrook, Dunedin: Canterbury Crusaders retain title with a 24-19 win over Otago Highlanders; flyhalf Andrew Mehrtens kicks 3 penalties, a conversion & dropped goal for the winners"
1999 May 31," NHL Eastern Conference Final: Buffalo Sabres beat Toronto Maple Leafs, 4 games to 1"
1999 Jun 1,"British singer Dido's debut album, ""No Angel"", is released in the United States"
1999 Jun 2,The Bhutan Broadcasting Service brings television transmissions to the Kingdom for the first time
1999 Jun 4,"NHL Western Conference Final: Dallas Stars beat Colorado Avalanche, 4 games to 3"
1999 Jun 5,131st Belmont: Jose Santos aboard Lemon Drop Kid wins in 2:27.88
1999 Jun 5,"French Open Women's Tennis: Steffi Graf of Germany wins her 22nd and final Grand Slam title; beats Martina Hingis 4-6, 7-5, 6-2; Graf's 6th French singles crown"
1999 Jun 6,"US Open Women's Golf, Old Waverly GC: Juli Inkster breaks under-par scoring record with a 272 (−16) to win by 5 strokes ahead of runner-up Sherri Turner"
1999 Jun 6,"Sydney Swans Australian Rules Football full forward Tony Lockett breaks Gordon Coventry's career goals record with his 1,300th major early in SCG match against Collingwood"
1999 Jun 6,"Largest jailbreak in Brazilian history at the Putim maximum security prison in Brazil, 345 prisoners run from the main gate. In the ensuing manhunt, two fugitives are killed and five innocent bystanders are accidentally jailed."
1999 Jun 6,"53rd Tony Awards: ""Fosse"" and ""Side Man"" win"
1999 Jun 6,"French Open Men's Tennis: Andre Agassi wins his 1st and only French title; beats Andrei Medvedev of the Ukraine 1-6, 2-6, 6-4, 6-3, 6-4"
1999 Jun 9,Kosovo War: the Federal Republic of Yugoslavia and North Atlantic Treaty Organization sign a peace treaty.
1999 Jun 10, Kosovo War: NATO suspends its air strikes after Slobodan Milošević agrees to withdraw Serbian forces from Kosovo.
1999 Jun 12, Kosovo War: Operation Joint Guardian begins - a NATO-led United Nations peacekeeping force KFor enters the province of Kosovo in Federal Republic of Yugoslavia
1999 Jun 16, Thabo Mbeki is elected 2nd President of a democratic South Africa
1999 Jun 18," Hindi film ""Hum Dil De Chuke Sanam"" premieres directed by Sanjay Leela Bhansali, starring Salman Khan, Ajay Devgn and Aishwarya Rai"
1999 Jun 19," At about 4:30 pm, Stephen King is hit by a car on the shoulder of Route 5, in Lovell, Maine. He would suffer numerous injuries, including a collapsed right lung, multiple fractures of his right leg, scalp laceration and a broken hip"
1999 Jun 19," Stanley Cup, Marine Midland Arena, Buffalo, NY: Dallas Stars edge Buffalo Sabres, 2-1 in triple overtime for 4-2 series win; Brett Hull clinches series with infamous ""No Goal"" ruling"
1999 Jun 20," US Open Men's Golf, Pinehurst CC: Payne Stewart wins his 2nd Open title by 1 stroke from Phil Mickelson"
1999 Jun 20," Cricket World Cup, Lord's, London: Shane Warne takes 4/33 as Australia beats Pakistan by 8 wickets; Lance Klusener (RSA), Player of Series"
1999 Jun 22," Former Mpumalanga premier, Ndaweni Mahlangu causes a storm within political circles with his now infamous statement, ""It is acceptable for politicians to lie"", South Africa"
1999 Jun 25," NBA Finals: San Antonio Spurs beat New York Knicks, 78-77 in Game 5 for first title in franchise history; MVP: Tim Duncan"
1999 Jun 25," In his first state of the nation address, South African President Thabo Mbeki promises to tackle rampaging crime; the nation's murder rate is the third highest in the world and more than 49,000 cases of rape were reported in 1998"
1999 Jun 26, NHL Draft: Long Beach Ice Dogs (IHL) center Patrik Stefan first pick by Atlanta Thrashers
1999 Jun 27," ATB go to No.1 on the UK singles chart with '9pm, Till I Come'"
1999 Jun 27," The Chemical Brothers go #1 on the UK album chart with 'Surrender', their second #1 album"
1999 Jun 27," LPGA Championship Women's Golf, DuPont CC: Juli Inkster shoots final round 65 to win by 4 strokes ahead of runner-up Liselotte Neumann; completes career grand slam"
1999 Jun 27," Senior Players Championship Men's Golf, TPC of Michigan: Hale Irwin wins his 5th of 7 Champions Tour major titles by 7 strokes from Australian Graham Marsh"
1999 Jun 27," WLAF World Bowl 7, Rheinstadion, Düsseldorf: Frankfurt Galaxy beats Barcelona Dragons, 38-24"
1999 Jun 30, NBA Draft: Duke power forward Elton Brand first pick by Chicago Bulls
1999 Jul 1,The Scottish Parliament is officially opened by Queen Elizabeth on the day powers are transferred from the old Scottish Office in London to the new devolved Scottish Executive in Edinburgh
1999 Jul 3,"Wimbledon Women's Tennis: Lindsay Davenport beats Steffi Graf 6-4, 7-5 for her only Wimbledon singles title"
1999 Jul 4,"Wimbledon Men's Tennis: In an all-American final, Pete Sampras beats Andre Agassi 6-3, 6-4, 7-5 for his third straight Wimbledon title"
1999 Jul 4,South Korean defending champion Se Ri Pak wins the most crowded playoff in LPGA history (6) in the Jamie Farr Kroger Classic
1999 Jul 6,"U.S. Army private Barry Winchell dies from baseball-bat injuries inflicted in his sleep the previous day by fellow soldiers for his relationship with transgendered showgirl and former Navy combat medic, Calpernia Addams"
1999 Jul 8,"Allen Lee Davis is executed by electrocution by the state of Florida, the last use of the electric chair for capital punishment in Florida"
1999 Jul 8,"""Harry Potter and the Prisoner of Azkaban"" the 3rd book of the series by J. K. Rowling is published by Bloomsbury in the UK"
1999 Jul 9,Days of student protests begin after Iranian police and hardliners attack a student dormitory at the University of Tehran
1999 Jul 10," FIFA Women's World Cup Final, Rose Bowl, Pasadena, CA: US beats China, 5-4 on penalties; 0-0 a.e.t; US second World Cup"
1999 Jul 11," US Senior Open Men's Golf, Des Moines G & CC: Dave Eichelberger wins by 3 strokes ahead of Ed Dougherty for his lone major title"
1999 Jul 13," 70th All Star Baseball Game: AL wins 4-1 at Fenway Park, Boston"
1999 Jul 15," The inaugural game at the Seattle Mariners' Safeco Field held in Seattle, Washington"
1999 Jul 15," Scientists uncover possible reason for SS Waratah's disappearance 100 years later; The SS Waratah was a luxury steamer which did not reach its destination in 1909, and no trace of the wreckage was ever found"
1999 Jul 16," John F. Kennedy Jr., his wife Carolyn Bessette Kennedy and sister-in-law Lauren Bessette are killed in a plane crash off the coast of Martha's Vineyard. The Piper Saratoga aircraft was piloted by Kennedy."
1999 Jul 18," British Open Men's Golf, Carnoustie: Scotsman Paul Lawrie wins his only major title by 3 strokes in 4-hole aggregate playoff with Jean van de Velde & Justin Leonard; recovers from 10 shots behind after 3rd round for biggest comeback in major championship history; van de Velde famously triple-bogies last hole"
1999 Jul 18, New York Yankees' David Cone becomes 15th pitcher to throw a perfect game (6-0 vs Montreal)
1999 Jul 20," Falun Gong is banned in the People's Republic of China, and a large scale crackdown of the practice is launched"
1999 Jul 22," Woodstock 99 music festival begins Griffiss Park, Rome NY (till 25th) attended by 200,000. Ended due to violence."
1999 Jul 23, Crown Prince Mohammed Ben Al-Hassan is crowned King Mohammed VI of Morocco on the death of his father
1999 Jul 23," ANA Flight 61 is hijacked in Tokyo, Japan."
1999 Jul 25, 86th Tour de France: Lance Armstrong wins 1st of 7 consecutive Tour de France titles but is later disqualified for drug cheating
1999 Jul 25," British Senior Open Men's Golf, Royal Portrush GC: Irishman Christy O'Connor Jr wins by 3 strokes from John Bland of South Africa"
1999 Jul 26," Fighting ceases between India and Pakistan in the Kargil War, Kashmir, after two months of fighting"
1999 Jul 27," Tony Hawk is the first skateboarder to land a ""900"""
1999 Jul 31," Discovery Program: Lunar Prospector - NASA intentionally crashes the spacecraft into the Moon, thus ending its mission to detect frozen water on the moon's surface"
1999 Aug 1,"Canadian Open Women's Golf (du Maurier Classic), Priddis Greens GC: Australian Karrie Webb wins by 2 from Laura Davies of England"
1999 Aug 1,Petronas Towers officially opened in Kuala Lumpur as the world's tallest building by Malaysian Prime Minister Mahathir Mohamad at 451.9 m (1483 ft)
1999 Aug 2,"""The Sixth Sense"", starring Bruce Willis, Toni Collette, and Haley Joel Osment, premieres"
1999 Aug 3,Arsenal FC completes a huge signing coup snapping up ace French striker Thierry Henry for a bargain £10 million from Italian club Juventus.
1999 Aug 5,St. Louis slugger Mark McGwire becomes only the 16th MLB player to reach the 500 home run milestone as the Cardinals lose 10-2 v San Diego at Busch Stadium
1999 Aug 6,"Tony Gwynn goes 4 for 5 and collects his 3,000th MLB hit as San Diego beats Expos, 12-10 at Montreal Olympic Stadium"
1999 Aug 7,"Tampa Bay 3rd baseman Wade Boggs becomes the first MLB player to hit a home run for his 3,000th hit in Devil Rays' 15-10 loss v Cleveland"
1999 Aug 9,"Russian President Boris Yeltsin fires his Prime Minister, Sergei Stepashin, and for the fourth time fires his entire cabinet."
1999 Aug 9,The Diet of Japan enacts a law establishing the Hinomaru and Kimi Ga Yo as the official national flag and national anthem.
1999 Aug 9,"Charles Kennedy wins the race to succeed Paddy Ashdown as the leader of the Liberal Democrats, UK"
1999 Aug 11, Total solar eclipse in India-North -France (2m23s)
1999 Aug 11," The Salt Lake City Tornado tears through the downtown district of the city, killing one."
1999 Aug 12," Shakira records her first live album in New York City, titled ""MTV Unplugged"""
1999 Aug 13, 32nd San Diego Comic-Con International opens at San Diego Convention Center
1999 Aug 14," New Zealand win their 3rd Tri Nations Rugby Series as South Africa edges Australia, 10-9 in Cape Town; All Blacks' only defeat comes in final round dead rubber, 28-7 against Wallabies in Sydney"
1999 Aug 15," Beni Ounif massacre in Algeria; some 29 people are killed at a false roadblock near the Moroccan border, leading to temporary tensions with Morocco."
1999 Aug 15," PGA Championship Men's Golf, Medinah CC: Tiger Woods wins his 2nd major by 1 stroke from Spaniard Sergio Garcia"
1999 Aug 17," A 7.4-magnitude earthquake strikes İzmit, Turkey, killing more than 17,000 and injuring 44,000."
1999 Aug 19, In Belgrade tens of thousands of Serbians rally to demand the resignation of Slobodan Milošević as president of the Federal Republic of Yugoslavia
1999 Aug 20," 7th Athletics World Championships open at Seville, Spain"
1999 Aug 26, Michael Johnson breaks the 400 metres world record with a time of 43.18 seconds.
1999 Aug 30, East Timorese vote for independence in a referendum.
1999 Aug 31," The first of a series of apartment bombings in Moscow, killing one person and wounding 40 others."
1999 Aug 31," A LAPA Boeing 737-200 crashes during takeoff from Jorge Newbury Airport in Buenos Aires, killing 65, including 2 on the ground."
1999 Aug 31, Dino Ciccarelli retires from the NHL
1999 Aug 31," ""Fly"" 5th studio album by Dixie Chicks is released (Grammy Award Best Country Album 2000, Billboard Album of the Year 2000)"
