2003 Mar 30," PGA Players Championship, TPC at Sawgrass: Davis Love III shoots a final round 64 to win his 2nd Players title, 6 strokes ahead of runners-up Jay Haas and Pádraig Harrington"
2003 Mar 30," Kraft Nabisco Championship Women's Golf, Mission Hills CC: Patricia Meunier-Lebouc of France wins her only major title, 1 stroke ahead of the 2-time defending champion Annika Sörenstam of Sweden"
2003 Mar 30," WrestleMania XIX, Safeco Field, Seattle, WA (54,097): Brock Lesnar wins WWE Heavyweight Championship against Kurt Angle"
2003 Mar 31," Cincinnati Reds open their new home, The Great American Ball Park, with a 10-1 loss to the Pittsburgh Pirates; former President George H. W. Bush throws first ceremonial pitch"
2003 Apr 2,"At 27 years, 249 days Texas Rangers infielder Alex Rodriguez becomes the youngest MLB player to hit 300 home runs; homers off Ramon Ortiz in 5th inning of an 11-5 loss to the Angels in Anaheim"
2003 Apr 5,18th Soap Opera Digest Awards - General Hospital wins
2003 Apr 5,"156th Grand National: 10-year-old 16/1 shot Monty's Pass, ridden by Barry Geraghty wins by 12 lengths from 2001 Welsh National winner Supreme Glory"
2003 Apr 5,"The Kansas City Royals become the first MLB team to begin the season 5-0 after losing 100 games the previous year, beating the Cleveland Indians, 2 - 1"
2003 Apr 7,U.S. troops capture Baghdad; Saddam Hussein's regime falls two days later.
2003 Apr 7,37th CMT Flameworthy Video Music Awards: Toby Keith & Martina McBride win
2003 Apr 7,"65th NCAA Men's Basketball Championship: Syracuse beats Kansas, 81-78; Orangemen win first title; Carmelo Anthony named tournament Most Outstanding Player"
2003 Apr 8,"22nd NCAA Women's Basketball Championship: Connecticut beats Tennessee, 73-68; UConn guard Diana Taurasi is named Most Outstanding Player"
2003 Apr 9,"Baghdad falls to U.S. forces, ending the invasion of Iraq, but resulting in widespread looting"
2003 Apr 13," 67th US Masters Tournament, Augusta National GC: Mike Weir wins his only major title in a 1-hole playoff over Len Mattiace; only Canadian to win a major and first left-handed Masters champion"
2003 Apr 13," 49th British Academy Television Awards: ""Alistair McGowan's Big Impression"" Best Comedy, ""Spooks"" Best Drama"
2003 Apr 14, The Human Genome Project is completed with 99% of the human genome sequenced to an accuracy of 99.99%
2003 Apr 14," U.S. troops in Baghdad capture Abu Abbas, leader of the Palestinian group that killed an American on the hijacked cruise liner the Achille Lauro in 1985"
2003 Apr 16, Treaty of Accession is signed in Athens admitting 10 new member states to the European Union
2003 Apr 16," Washington Wizards' Michael Jordan plays his final NBA game, in Philadelphia, where he receives a 3 minute standing ovation."
2003 Apr 21, 107th Boston Marathon: Robert Kipkoech Cheruiyot of Kenya men's champion in 2:10:11; Svetlana Zakharova of Russia women's winner in 2:25:19
2003 Apr 22, Patrick Roy plays his final career NHL game
2003 Apr 23, Beijing closes all schools for two weeks because of the SARS virus
2003 Apr 26, NFL Draft: USC quarterback Carson Palmer first pick by Cincinnati Bengals
2003 Apr 28," Andre Agassi recaptures the world no. 1 ranking to become the oldest top-ranked male in the history of the ATP rankings (33 years, 13 days)"
2003 May 1,"In what becomes known as the ""Mission Accomplished"" speech, U.S. President George W. Bush declares that ""major combat operations in Iraq have ended"" on board the USS Abraham Lincoln off the coast of California"
2003 May 3,New Hampshire's famous Old Man of the Mountain collapses.
2003 May 3,129th Kentucky Derby: Jose Santos aboard Funny Cide wins in 2:01.19
2003 May 7,"Arsenal thrash Southampton, 6-1 at Highbury to start Gunners' amazing English Premier League record 49-game unbeaten streak; ends 24 October, 2004 with 2-0 defeat at Manchester United"
2003 May 10, The May 2003 tornado outbreak sequence takes place.
2003 May 12," The Riyadh compound bombings, carried out by Al Qaeda, kill 26"
2003 May 12, Fifty-nine Democratic lawmakers bring the Texas Legislature to a standstill by going into hiding in a dispute over a Republican congressional redistricting plan
2003 May 16," In Casablanca, Morocco, 33 civilians are killed and more than 100 people are injured in terrorist attacks"
2003 May 16," NHL Western Conference Final: Anaheim Ducks beat Minnesota Wild, 4 games to 0"
2003 May 16, Calcutta high court rules Calcutta does not have a birthday and that British East India employee Job Charnock is not the city's founder as previously claimed
2003 May 17, 128th Preakness: Jose Santos aboard Funny Cide wins in 1:55.61
2003 May 17," English FA Cup Final, Millennium Stadium, Cardiff (73,726): Arsenal	beats Southampton, 1-0; Robert Pires scores 38' winner for Gunners' 9th title"
2003 May 20," The reality series ""America's Next Top Model"", created by Tyra Banks, debuts on UPN"
2003 May 20," Laureus World Sports Awards, Grimaldi Forum, Monaco: Sportsman: Lance Armstrong (rescinded); Sportswoman: Serena Williams; Team: Brazil Men's National Football team"
2003 May 21," An earthquake hits northern Algeria killing more than 2,000 people."
2003 May 21," 38th Academy of Country Music Awards: Toby Keith, Martina McBride & Kenny Chesney win"
2003 May 22," In Fort Worth, Texas, Annika Sörenstam becomes the first woman to play the PGA Tour in 58 years."
2003 May 23, The Euro exceeds its initial trading value as it hits $1.18 for the first time since its introduction in 1999
2003 May 23," NHL Eastern Conference Final: New Jersey Devils beat Ottawa Senators, 4 games to 3"
2003 May 24," 48th Eurovision Song Contest: Sertab Erener for Turkey wins singing ""Everyway That I Can"" in Riga"
2003 May 24," Super Rugby Final, Eden Park, Auckland: Auckland Blues beat defending champion Canterbury Crusaders, 21-17 for their 3rd title"
2003 May 25, Néstor Kirchner becomes President of Argentina after defeating Carlos Menem. He is the first elected President since the economic crisis.
2003 May 25, Indianapolis 500: Gil de Ferran wins in 3:11:56.989 (251.526 km/h)
2003 May 25," 56th Cannes Film Festival: ""Elephant"" directed by Gus Van Sant wins the Palme d'Or"
2003 May 26," Only three days after a previous record, Sherpa Lakpa Gelu climbs Mount Everest in 10 hours 56 minutes. The tourism ministry of Nepal confirms this record in July that year."
2003 May 28, Peter Hollingworth becomes the first Governor-General of Australia to resign his office as a result of criticism of his conduct
2003 May 28, Patrick Roy officially announces his retirement from the NHL
2003 May 28," 11th UEFA Champions League Final: Milan beats Juventus (0-0, 3-2 on penalties) at Manchester"
2003 May 30," ""Finding Nemo"", directed by Andrew Stanton and starring Albert Brooks and Ellen DeGeneres is released in the US and Canada"
2003 Jun 1,The People's Republic of China begins filling the reservoir behind the Three Gorges Dam
2003 Jun 2,"Europe launches its first voyage to another planet, Mars. The European Space Agency's Mars Express probe launches from the Baikonur space centre in Kazakhstan."
2003 Jun 3,Danielle Steel’s novel “Sunset in St. Tropez” is published
2003 Jun 5,"A severe heat wave across Pakistan and India reaches its peak, as temperatures exceed 50°C (122°F) in the region"
2003 Jun 7,135th Belmont: Jerry Bailey aboard Empire Maker wins in 2:28.26
2003 Jun 7,"French Open Women's Tennis: In an all-Belgian final, Justine Henin-Hardenne outclasses Kim Clijsters 6-0, 6-4 for her 1st of 7 Grand Slam singles titles"
2003 Jun 8,"LPGA Championship Women's Golf, DuPont CC: Sweden's Annika Sörenstam wins in a playoff over Grace Park of South Korea with a par on the first sudden death hole"
2003 Jun 8,57th Tony Awards: Hairspray & Take Me Out win
2003 Jun 8,"French Open Men's Tennis: Spaniard Juan Carlos Ferrero claims his lone major title; beats Dutchman Martin Verkerk 6-1, 6-3, 6-2"
2003 Jun 8,"Senior PGA Championship Men’s Golf, Aronimink GC, PA: John Jacobs wins his only Champions Tour major title with a 2 stroke margin to runner-up Bobby Wadkins"
2003 Jun 9,"Stanley Cup Final, Meadowlands Arena, East Rutherford, NJ: New Jersey Devils beat Mighty Ducks of Anaheim, 3-0 for 4-3 series win"
2003 Jun 10," The Spirit Rover is launched, beginning NASA's Mars Exploration Rover mission"
2003 Jun 10," ""Wicked"", starring Idina Menzel and Kristin Chenoweth, officially opens at the Curran Theatre in San Francisco"
2003 Jun 14," WLAF World Bowl 11, Hampden Park, Glasgow: Frankfurt Galaxy beats Rhein Fire, 35-16"
2003 Jun 15," NBA Finals: San Antonio Spurs beat New Jersey Nets, 88-77 in Game 6 for franchise's second title; MVP: Tim Duncan"
2003 Jun 15," US Open Men's Golf, Olympia Fields CC: American Jim Furyk wins his only major title by 3 from Stephen Leaney of Australia"
2003 Jun 17," Moneyball, a book about the 2003 Oakland Athletics baseball team and GM Billy Beane's sabermetric approach, inspired by Bill James, is published"
2003 Jun 18," Google launches AdSense, a program that enables website publishers to serve ads targeted to the specific content of their individual web pages, many of which like On This Day (then HistoryOrb.com) go on to start their own publishing businesses"
2003 Jun 21," ""Harry Potter and the Order of the Phoenix"" the 5th book of the series by J. K. Rowling is published worldwide in English"
2003 Jun 23," Barry Bonds steals second base against the LA Dodgers, becoming the first player in MLB history to have 500 career homers and 500 steals"
2003 Jun 26, The U.S. Supreme Court rules in Lawrence v. Texas that gender-based sodomy laws are unconstitutional.
2003 Jun 26," NBA Draft: St. Vincent–St. Mary HS (Akron, Ohio) small forward LeBron James first pick by Cleveland Cavaliers"
2003 Jun 27," The United States National Do Not Call Registry, formed to combat unwanted telemarketing calls and administered by the Federal Trade Commission, enrolls almost three-quarters of a million phone numbers on its first day."
2003 Jun 28," ""Pirates of the Caribbean: The Curse of the Black Pearl"", directed by Gore Verbinski, starring Johnny Depp, Keira Knightley and Orlando Bloom, premieres at Disneyland"
2003 Jun 29," US Senior Open Men's Golf, Inverness Club: Bruce Lietzke wins by 2 strokes from Tom Watson"
2003 Jul 1,"Aerobie Pro thrown by Erin Hemmings sets world record for longest throw at 1,333 feet (406.3 meters) at Fort Funston"
2003 Jul 2,"Silvio Berlusconi, Prime Minister of Italy, insults German MP Martin Schulz by calling him a ""kapo"" during a session of the European Parliament."
2003 Jul 4,"LA Lakers basketball star Kobe Bryant is arrested in Eagle, Colorado for sexual assault, charges eventually dismissed"
2003 Jul 5,"SARS is declared ""contained"" by the WHO after affecting 26 countries and resulting in 774 deaths"
2003 Jul 5,"Wimbledon Women's Tennis: Serena Williams successfully defends her title beating older sister Venus 4-6, 6-4, 6-2"
2003 Jul 5,French driver Sébastien Bourdais wins first-ever night road-course event in Champ Car history on Cleveland's Burke Lakefront Airport layout
2003 Jul 6,"70-meter Eupatoria Planetary Radar sends a METI message (Cosmic Call 2) to 5 stars: Hip 4872, HD 245409, 55 Cancri, HD 10307 and 47 Ursae Majoris that will arrive in 2036, 2040, May 2044, September 2044 and 2049 respectively"
2003 Jul 6,"Wimbledon Men's Tennis: Roger Federer beats Australian Mark Philippoussis 7-6, 6-2, 7-6 for his first Grand Slam title"
2003 Jul 6,"Martina Navratilova claims her 20th all-time Wimbledon title as she and Leander Paes beat Andy Ram & Anastassia Rodionova 6-3, 6-3 in the mixed doubles final"
2003 Jul 7,"Tour de France: After 2nd stage, Australians are in possession of both yellow & green jerseys for the first time, Brad McGee overall leader & Robbie McEwen sprint leader"
2003 Jul 7,The United Communist Party of Armenia is formed
2003 Jul 7,"US Open Women's Golf, Pumpkin Ridge GC: Hilary Lunke wins in a playoff with Kelly Robbins & Angela Stanford for her only career LPGA tournament victory"
2003 Jul 8,"Sudan Airways Flight 39, with 116 people on board, crashes in Sudan; the only survivor is a two-year-old boy who subsequently dies as a result of his injuries"
2003 Jul 10," Neoplan bus, owned by Kowloon Motor Bus, collides with a truck, falls off bridge on Tuen Mun Road, Hong Kong, and plunges into the underlying valley, killing 21 people. Deadliest Hong Kong traffic accident."
2003 Jul 13," Senior Players Championship Men's Golf, TPC of Michigan: Craig Stadler wins his first of 2 Champions Tour major titles by 3 strokes from Tom Kite, Jim Thorpe and Tom Watson"
2003 Jul 15, AOL Time Warner disbands Netscape Communications Corporation. The Mozilla Foundation is established on the same day.
2003 Jul 15," 74th All Star Baseball Game: AL wins 7-6 at U.S. Cellular Field, Chicago"
2003 Jul 16," 11th ESPY Awards: Lance Armstrong, Serena Williams win"
2003 Jul 17, 36th San Diego Comic-Con International opens at San Diego Convention Center
2003 Jul 20, France: Sixteen people are injured after two bombs explode outside a tax office in Nice.
2003 Jul 20," British Open Men's Golf, Royal St George's GC: American Ben Curtis becomes first debut winner since Tom Watson in 1975; in his first major appearance at #396 in world rankings beats runners-up Thomas Bjørn and Vijay Singh by 1 stroke"
2003 Jul 22," Members of 101st Airborne of the United States, aided by Special Forces, attack a compound in Iraq, killing Saddam Hussein's sons Uday and Qusay, along with Mustapha Hussein, Qusay's 14-year old son, and a bodyguard"
2003 Jul 27," A group of 321 Filipino armed soldiers called ""Magdalo"" take over Oakwood Premier Ayala Center in Makati City to show Filipino people the alleged corruption of the Gloria Macapagal-Arroyo administration"
2003 Jul 27, 90th Tour de France: no winner (Lance Armstrong disqualified)
2003 Jul 27," British Senior Open Men's Golf, Turnberry: American Tom Watson wins in a playoff with Carl Mason of England"
2003 Jul 30, The last 'old style' Volkswagen Beetle rolls off the assembly line in Mexico
2003 Aug 2,"South African cricket batsman Graeme Smith blazes 259, fast bowler Makhaya Ntini has 5 wickets in each England innings as Proteas win 2nd Test by an innings and 92 at Lord's"
2003 Aug 3,"British Open Women's Golf, Royal Lytham & St Annes GC: Annika Sörenstam of Sweden wins by 1 stroke from Se Ri Pak; completes career grand slam for Sörenstam"
2003 Aug 5,A car bomb explodes in the Indonesian capital of Jakarta outside the Marriott Hotel killing 12 and injuring 150.
2003 Aug 10, The highest temperature ever recorded in the UK - 38.5°C (101.3°F) in Kent . It is the first time the UK has recorded a temperature over 100 degrees Fahrenheit.
2003 Aug 11," Jemaah Islamiyah leader Riduan Isamuddin, better known as Hambali, is arrested in Bangkok, Thailand."
2003 Aug 11," A heat wave in Paris results in temperatures rising to 112°F (44° C), leaving about 144 people dead."
2003 Aug 11," NATO takes over command of the peacekeeping force in Afghanistan, marking its first major operation outside Europe in its 54-year-history."
2003 Aug 14, Widescale power blackout in the northeast United States and Canada.
2003 Aug 16," U.S. Representative from South Dakota Bill Janklow hits and kills a motorcyclist with his car at a rural intersection near Trent, South Dakota; he will eventually be convicted of manslaughter and will resign from Congress."
2003 Aug 16, Cristiano Ronaldo (18) makes his debut for Manchester United and the Premier League in a 4–0 home victory over Bolton Wanderers
2003 Aug 16," New Zealand beats Australia, 21-17 at Eden Park, Auckland to win their 5th Tri Nations Rugby Series; All Blacks have undefeated 4-0 record and regain Bledisloe Cup from Wallabies"
2003 Aug 17," PGA Championship Men's Golf, Oak Hill CC: Shaun Micheel wins his lone major title by 2 strokes from Chad Campbell"
2003 Aug 19," A Hamas planned suicide attack on a bus in Jerusalem kills 23 Israelis, 7 of them children"
2003 Aug 19, A car-bomb attack on United Nations headquarters in Iraq kills the agency's top envoy Sergio Vieira de Mello and 21 other employees.
2003 Aug 22, Alabama Chief Justice Roy Moore is suspended after refusing to comply with a federal court order to remove a rock inscribed with the Ten Commandments from the lobby of the Alabama Supreme Court building
2003 Aug 23," 9th Athletics World Championships open at Saint-Denis, France"
2003 Aug 25, The Tli Cho land claims agreement is signed between the Dogrib First Nations and the Canadian federal government in Rae-Edzo (now called Behchoko).
2003 Aug 26, The Columbia Accident Investigation Board releases its final reports on Space Shuttle Columbia disaster.
2003 Aug 27," Mars makes its closest approach to Earth in nearly 60,000 years, passing 34,646,418 miles (55,758,005 km) distant."
2003 Aug 27," 60th Venice Film Festival: ""The Return"" directed by Andrey Zvyagintsev wins Golden Lion"
2003 Aug 28," An electricity blackout cuts off power to around 500,000 people living in south east England and brings 60% of London's underground rail network to a halt."
2003 Aug 28," 20th MTV Video Music Awards: Missy Elliott, Beyoncé and Justin Timberlake win"
2003 Aug 29," Ayatollah Sayed Mohammed Baqir al-Hakim, the Shia Muslim leader in Iraq, is assassinated in a terrorist bombing, along with nearly 100 worshippers as they leave a mosque in Najaf."
2003 Aug 31," The Tradition Senior Men's Golf, Reserve Vineyards & GC: Tom Watson wins his third of 6 Champions Tour majors by 1 stroke from Jim Ahern & Tom Kite"
2003 Sep 6,"US Open Women's Tennis: In an all-Belgian final Justine Henin-Hardenne wins her first US title; beats Kim Clijsters 7-5, 6-1"
2003 Sep 7,"US Open Men's Tennis: American Andy Roddick wins his only career Grand Slam title; beats Juan Carlos Ferrero of Spain 6-3, 7-6, 6-3"
2003 Sep 11, Swedish foreign minister Anna Lindh dies after being assaulted and fatally wounded on September 10.
2003 Sep 11, The Cartagena Protocol on Biosafety enters into effect.
2003 Sep 12," In Fallujah, US forces mistakenly shoot and kill eight Iraqi police officers."
2003 Sep 12, The United Nations lifts sanctions against Libya after that country agreed to accept responsibility and recompense the families of victims in the 1988 bombing of Pan Am Flight 103.
2003 Sep 13," 28th Toronto International Film Festival: ""Zatoichi"" directed by Takeshi Kitano wins the People's Choice Award"
2003 Sep 14, Sweden rejects adopting the Euro in a referendum
2003 Sep 14, Estonia approves joining the European Union in a referendum.
2003 Sep 14, Baltimore running back Jamal Lewis sets the NFL single-game rushing record when he runs for 295 yards and 2 touchdowns on 30 carries in the Ravens 33-13 victory over Cleveland
2003 Sep 14," Solheim Cup Women's Golf, Barsebäck G & CC: Europe regains Cup; after Catriona Matthew beat Rosie Jones 3 & 1 to clinch, amid controversy 4 of 5 remaining matches are conceded for final score of 17½-10½"
2003 Sep 17, Billy Corgan presents his poetry at the Art Institute of Chicago's Rubloff Auditorium
2003 Sep 18," The United Kingdom's Local Government Act 2003, repealing controversial Section 28 of the Local Government Act 1988, receives Royal Assent"
2003 Sep 20, Maldives civil unrest: the death of prisoner Hassan Evan Naseem sparks a day of rioting in Malé
2003 Sep 20, A referendum is held in Latvia to decide the country's accession to the European Union
2003 Sep 21," Galileo mission terminated by sending the probe into Jupiter's atmosphere, where it is crushed by the pressure at the lower altitudes"
2003 Sep 21," 55th Emmy Awards: The West Wing, Everybody Loves Raymond, James Gandolfini & Edie Falco wins"
2003 Sep 22," David Hempleman-Adams becomes the first person to cross the Atlantic Ocean in an open-air, wicker-basket hot air balloon."
2003 Sep 23," Crime drama ""NCIS"" starring Mark Harmon, Michael Weatherley, Pauley Perrette and David McCallum premieres on CBS in the US"
2003 Sep 25," A magnitude-8.0 earthquake strikes just offshore of Hokkaidō, Japan."
2003 Sep 27," Smart 1 satellite is launched by the European Space Agency from the Guiana Space Centre in Kourou, French Guiana, for a moon orbit."
2003 Sep 29, Hurricane Juan makes landfall in Nova Scotia.
2003 Oct 3,"Roy Horn of Siegfried & Roy is attacked by one of the shows tigers, canceling the show for good."
2003 Oct 4,"Maxim restaurant suicide bombing in Haifa, Israel: 21 Israelis, Jews and Arabs, are killed, and 51 others wounded."
2003 Oct 4,"Red Raiders' quarterback B.J. Symons sets a Big 12 Conference record with 8 touchdown passes, leading Texas Tech to a convincing 59-28 win over Texas A & M"
